timestamp_s,elapsed_s,process_time_s,fps_avg,fps_cv_pct,frames_since_kf,tracking_state,feature_pts,tracked_mps,inlier_ratio,inlier_matches,ok_rate_pct,imu_queue_sz,cpu_pct,mem_kb,timeout_exceeded
121.134322,0.051961,0.007681,19.289,0.544,4,OK,1008,0,0.4435,447,100.00,0,173.21,1030524,0
121.186034,0.051711,0.008542,19.290,0.546,5,OK,1006,0,0.4404,443,100.00,0,174.04,1034164,0
121.237833,0.051800,0.007994,19.288,0.541,6,OK,1005,0,0.4338,436,100.00,0,173.75,1034164,0
121.289798,0.051964,0.007871,19.289,0.540,7,OK,1008,0,0.4345,438,100.00,0,173.20,1034164,0
121.341484,0.051686,0.007993,19.288,0.540,8,OK,1005,0,0.4269,429,100.00,0,193.48,1034164,0
121.393366,0.051882,0.007712,19.291,0.530,9,OK,1007,0,0.4042,407,100.00,0,192.74,1034164,0
121.445486,0.052120,0.007958,19.284,0.525,10,OK,1005,0,0.4189,421,100.00,0,172.68,1034164,0
121.497187,0.051701,0.007565,19.288,0.524,11,OK,1007,0,0.4052,408,100.00,0,174.08,1034164,0
121.548764,0.051577,0.008180,19.295,0.521,12,OK,1007,0,0.4250,428,100.00,0,174.50,1034164,0
121.600668,0.051904,0.007987,19.294,0.522,13,OK,1004,0,0.4114,413,100.00,0,173.40,1034164,0
121.652366,0.051698,0.008554,19.291,0.508,14,OK,1005,0,0.4219,424,100.00,0,174.09,1034164,0
121.704575,0.052209,0.009596,19.286,0.523,15,OK,1008,0,0.4137,417,100.00,0,172.38,1034152,0
121.756092,0.051517,0.007815,19.294,0.524,16,OK,1008,0,0.4077,411,100.00,0,194.11,1034152,0
121.807947,0.051856,0.007134,19.291,0.514,17,OK,1006,0,0.4225,425,100.00,0,134.99,1034152,0
121.859962,0.052015,0.007345,19.289,0.517,1,OK,1005,0,0.4189,421,100.00,0,173.03,1034152,0
121.912058,0.052096,0.008029,19.295,0.466,2,OK,1010,0,0.4752,480,100.00,0,153.56,1034172,0
121.963806,0.051749,0.008043,19.284,0.314,3,OK,1007,0,0.4568,460,100.00,0,193.24,1034272,0
122.015505,0.051699,0.008080,19.286,0.318,4,OK,1003,0,0.4506,452,100.00,0,174.09,1034292,0
122.067603,0.052098,0.008525,19.283,0.330,5,OK,1004,0,0.4442,446,100.00,0,191.95,1034292,0
122.119207,0.051604,0.007905,19.285,0.340,6,OK,1005,0,0.4478,450,100.00,0,155.03,1046692,0
122.171240,0.052033,0.008070,19.282,0.344,7,OK,1004,0,0.4373,439,100.00,0,192.19,1046692,0
122.223145,0.051905,0.008224,19.281,0.344,8,OK,1006,0,0.4245,427,100.00,0,173.39,1046692,0
122.274864,0.051719,0.008410,19.283,0.348,9,OK,1006,0,0.4274,430,100.00,0,174.02,1046692,0
122.326484,0.051620,0.007979,19.289,0.349,10,OK,1006,0,0.4195,422,100.00,0,174.35,1046692,0
122.378747,0.052263,0.007475,19.284,0.377,11,OK,1003,0,0.4407,442,100.00,0,191.34,1046692,0
122.430263,0.051516,0.008354,19.290,0.393,12,OK,1005,0,0.4378,440,100.00,0,174.70,1046692,0
122.482277,0.052014,0.008546,19.290,0.392,13,OK,1003,0,0.4287,430,100.00,0,192.26,1046692,0
122.534068,0.051791,0.008044,19.288,0.386,14,OK,1008,0,0.4226,426,100.00,0,173.78,1046692,0
122.585956,0.051888,0.007160,19.289,0.384,1,OK,1004,0,0.4183,420,100.00,0,173.45,1046692,0
122.637655,0.051699,0.007015,19.289,0.385,2,OK,1003,0,0.4766,478,100.00,0,174.08,1046708,0
122.689714,0.052059,0.007861,19.288,0.390,3,OK,1009,0,0.4579,462,100.00,0,192.09,1046708,0
122.741863,0.052149,0.007460,19.282,0.401,4,OK,1006,0,0.4523,455,100.00,0,172.58,1046708,0
122.793464,0.051601,0.008326,19.285,0.410,5,OK,1006,0,0.4483,451,100.00,0,155.04,1046880,0
122.845302,0.051838,0.008147,19.286,0.408,6,OK,1005,0,0.4587,461,100.00,0,173.62,1046880,0
122.897730,0.052427,0.009861,19.277,0.450,7,OK,1008,0,0.4593,463,100.00,0,190.74,1046880,0
122.949904,0.052175,0.008709,19.274,0.461,8,OK,1004,0,0.4462,448,100.00,0,172.50,1046880,0
123.001558,0.051653,0.008282,19.279,0.460,9,OK,1007,0,0.4479,451,100.00,0,193.60,1046880,0
123.053599,0.052041,0.007582,19.275,0.460,10,OK,1007,0,0.4409,444,100.00,0,172.94,1046880,0
123.105367,0.051768,0.007457,19.273,0.449,11,OK,1003,0,0.4337,435,100.00,0,173.85,1046880,0
123.157337,0.051970,0.007340,19.272,0.450,12,OK,1003,0,0.4267,428,100.00,0,192.42,1046880,0
123.209716,0.052380,0.007944,19.263,0.475,13,OK,1008,0,0.4365,440,100.00,0,152.73,1046880,0
123.261204,0.051488,0.006892,19.272,0.484,14,OK,1003,0,0.4267,428,100.00,0,155.38,1046880,0
123.313096,0.051892,0.006654,19.268,0.466,1,OK,1004,0,0.4143,416,100.00,0,134.90,1046880,0
123.364692,0.051596,0.006405,19.271,0.478,2,OK,1001,0,0.4386,439,100.00,0,193.81,1047100,0
123.416537,0.051845,0.007299,19.273,0.476,3,OK,990,0,0.4343,430,100.00,0,135.02,1047168,0
123.468969,0.052432,0.008197,19.269,0.507,4,OK,989,0,0.4388,434,100.00,0,209.80,1047168,0
123.521681,0.052712,0.008733,19.257,0.577,5,OK,982,0,0.4053,398,100.00,0,151.77,1061512,0
123.572583,0.050902,0.007059,19.267,0.674,6,OK,983,0,0.4079,401,100.00,0,196.46,1061512,0
123.624272,0.051689,0.007441,19.272,0.674,7,OK,974,0,0.4230,412,100.00,0,174.12,1061512,0
123.676249,0.051977,0.006590,19.267,0.667,8,OK,983,0,0.4018,395,100.00,0,173.15,1061512,0
123.728200,0.051952,0.006679,19.268,0.666,9,OK,974,0,0.4076,397,100.00,0,173.24,1061512,0
123.779903,0.051703,0.007700,19.271,0.669,10,OK,972,0,0.3858,375,100.00,0,174.07,1061512,0
123.831935,0.052031,0.006378,19.267,0.668,11,OK,972,0,0.3786,368,100.00,0,172.97,1061512,0
123.883991,0.052056,0.006851,19.262,0.662,12,OK,981,0,0.3904,383,100.00,0,192.10,1061512,0
123.935790,0.051800,0.006458,19.267,0.651,13,OK,974,0,0.3984,388,100.00,0,173.75,1061512,0
123.988006,0.052216,0.007275,19.259,0.645,14,OK,994,0,0.3984,396,100.00,0,172.36,1061512,0
124.040250,0.052244,0.006598,19.256,0.653,15,OK,983,0,0.4069,400,100.00,0,95.70,1061512,0
124.091507,0.051257,0.006623,19.262,0.693,16,OK,974,0,0.4055,395,100.00,0,58.53,1061512,0
124.143318,0.051811,0.006888,19.263,0.694,17,OK,984,0,0.3953,389,100.00,0,96.50,1061512,0
124.195078,0.051760,0.008487,19.263,0.692,18,OK,987,0,0.4083,403,100.00,0,57.96,1061512,0
124.246938,0.051860,0.006764,19.265,0.690,1,OK,966,0,0.4048,391,100.00,0,154.26,1061512,0
124.298860,0.051922,0.006478,19.268,0.685,2,OK,997,0,0.4213,420,100.00,0,173.34,1061524,0
124.350569,0.051709,0.007003,19.267,0.680,3,OK,999,0,0.4084,408,100.00,0,193.39,1061524,0
124.402618,0.052049,0.006928,19.264,0.681,4,OK,994,0,0.3924,390,100.00,0,153.70,1061524,0
124.454281,0.051663,0.007489,19.273,0.661,5,OK,997,0,0.4062,405,100.00,0,174.21,1061524,0
124.506367,0.052086,0.006572,19.274,0.657,6,OK,991,0,0.3986,395,100.00,0,191.99,1061524,0
124.558497,0.052130,0.007122,19.269,0.657,7,OK,996,0,0.3976,396,100.00,0,172.65,1061524,0
124.610331,0.051834,0.007218,19.271,0.655,8,OK,995,0,0.3920,390,100.00,0,192.92,1061524,0
124.662194,0.051863,0.007958,19.270,0.654,9,OK,1000,0,0.4030,403,100.00,0,154.25,1061524,0
124.714277,0.052083,0.006750,19.269,0.656,10,OK,999,0,0.3984,398,100.00,0,172.80,1061524,0
124.765614,0.051337,0.007743,19.281,0.661,11,OK,1003,0,0.3799,381,100.00,0,155.83,1061524,0
124.817446,0.051832,0.007877,19.277,0.647,12,OK,1002,0,0.3842,385,100.00,0,135.05,1061524,0
124.870116,0.052670,0.006618,19.268,0.703,1,OK,1002,0,0.3643,365,100.00,0,151.89,1061524,0
124.921434,0.051317,0.006379,19.271,0.724,2,OK,1001,0,0.4096,410,100.00,0,175.38,1061920,0
124.973339,0.051906,0.007996,19.270,0.724,3,OK,1004,0,0.4452,447,100.00,0,173.39,1061964,0
125.025133,0.051794,0.007348,19.278,0.699,4,OK,1005,0,0.4269,429,100.00,0,173.77,1061964,0
125.077006,0.051872,0.008250,19.289,0.632,5,OK,1005,0,0.4119,414,100.00,0,192.78,1061964,0
125.128409,0.051403,0.009254,19.282,0.558,6,OK,1003,0,0.4098,411,100.00,0,155.63,1061964,0
125.180405,0.051996,0.007936,19.279,0.556,7,OK,998,0,0.4148,414,100.00,0,192.32,1061964,0
125.231900,0.051495,0.007881,19.285,0.570,8,OK,1001,0,0.3806,381,100.00,0,194.19,1061964,0
125.283640,0.051740,0.008266,19.287,0.570,9,OK,1003,0,0.3809,382,100.00,0,154.62,1061964,0
125.335585,0.051945,0.006935,19.284,0.569,10,OK,1001,0,0.3956,396,100.00,0,173.26,1061964,0
125.387448,0.051863,0.007464,19.286,0.565,11,OK,1000,0,0.3820,382,100.00,0,173.54,1061964,0
125.438986,0.051538,0.006820,19.293,0.571,12,OK,1002,0,0.3992,400,100.00,0,97.02,1061984,0
125.490899,0.051913,0.008154,19.291,0.571,1,OK,1003,0,0.3759,377,100.00,0,154.10,1061984,0
125.543723,0.052824,0.006437,19.284,0.654,2,OK,1001,0,0.3776,378,100.00,0,189.31,1061996,0
125.594489,0.050766,0.007485,19.302,0.741,3,OK,1004,0,0.3705,372,100.00,0,196.98,1061996,0
125.646536,0.052046,0.006971,19.292,0.717,4,OK,1001,0,0.3866,387,100.00,0,153.71,1061996,0
125.698468,0.051932,0.006669,19.291,0.718,5,OK,1003,0,0.3898,391,100.00,0,173.30,1061996,0
125.750455,0.051987,0.006837,19.288,0.719,6,OK,1007,0,0.3942,397,100.00,0,192.36,1061996,0
125.802124,0.051668,0.008351,19.290,0.722,7,OK,1005,0,0.3701,372,100.00,0,154.83,1061996,0
125.853913,0.051789,0.006081,19.292,0.722,8,OK,1006,0,0.3579,360,100.00,0,193.09,1061996,0
125.906548,0.052635,0.006060,19.280,0.771,9,OK,1008,0,0.3512,354,100.00,0,170.99,1061996,0
125.958426,0.051878,0.006677,19.283,0.768,10,OK,1002,0,0.3433,344,100.00,0,154.21,1061996,0
126.010243,0.051817,0.006415,19.281,0.765,11,OK,1005,0,0.3662,368,100.00,0,173.69,1061996,0
126.062405,0.052162,0.007861,19.280,0.768,12,OK,1005,0,0.3572,359,100.00,0,134.20,1061996,0
126.114401,0.051997,0.006696,19.281,0.764,1,OK,1007,0,0.3595,362,100.00,0,173.09,1061996,0
126.166050,0.051649,0.006634,19.284,0.767,2,OK,1007,0,0.3744,377,100.00,0,174.25,1062428,0
126.218304,0.052254,0.007169,19.279,0.779,3,OK,1003,0,0.3709,372,100.00,0,191.37,1062508,0
126.269713,0.051409,0.007188,19.287,0.792,4,OK,1004,0,0.3725,374,100.00,0,175.07,1062508,0
126.321694,0.051981,0.006964,19.279,0.771,5,OK,1010,0,0.3752,379,100.00,0,173.14,1062508,0
126.373874,0.052180,0.006461,19.275,0.778,6,OK,1005,0,0.3662,368,100.00,0,172.48,1062508,0
126.425514,0.051639,0.006045,19.288,0.729,7,OK,1006,0,0.3519,354,100.00,0,174.29,1062508,0
126.477600,0.052086,0.006300,19.278,0.708,8,OK,1005,0,0.3493,351,100.00,0,191.99,1062508,0
126.529527,0.051927,0.005953,19.278,0.708,9,OK,1002,0,0.3323,333,100.00,0,173.32,1062508,0
126.581328,0.051801,0.005731,19.278,0.708,10,OK,1004,0,0.3317,333,100.00,0,154.44,1062508,0
126.633292,0.051964,0.005284,19.277,0.709,11,OK,1007,0,0.3237,326,100.00,0,153.95,1062508,0
126.685266,0.051974,0.005191,19.270,0.689,1,OK,1005,0,0.3333,335,100.00,0,153.92,1062516,0
126.737109,0.051843,0.005238,19.271,0.688,2,OK,1006,0,0.3529,355,100.00,0,154.31,1062516,0
126.788836,0.051727,0.005550,19.269,0.676,3,OK,1006,0,0.3290,331,100.00,0,173.99,1062516,0
126.840749,0.051913,0.006444,19.266,0.674,4,OK,1006,0,0.3330,335,100.00,0,173.37,1062516,0
126.892550,0.051801,0.006739,19.268,0.674,5,OK,1007,0,0.3287,331,100.00,0,173.74,1062516,0
126.944178,0.051627,0.005311,19.271,0.681,6,OK,1002,0,0.3054,306,100.00,0,174.33,1062516,0
126.996226,0.052049,0.005052,19.265,0.671,7,OK,1003,0,0.3161,317,100.00,0,172.92,1062516,0
127.047863,0.051636,0.009344,19.268,0.677,8,OK,1006,0,0.3151,317,100.00,0,154.93,1062544,0
127.099910,0.052048,0.004624,19.278,0.595,1,OK,1009,0,0.3102,313,100.00,0,134.49,1062736,0
127.152281,0.052371,0.005245,19.258,0.471,2,OK,1005,0,0.3582,360,100.00,0,190.95,1062988,0
127.203699,0.051418,0.005730,19.266,0.500,3,OK,1007,0,0.3337,336,100.00,0,175.04,1063632,0
127.255608,0.051909,0.005668,19.266,0.500,4,OK,1006,0,0.3330,335,100.00,0,173.38,1063632,0
127.307451,0.051843,0.004957,19.268,0.500,5,OK,1008,0,0.3304,333,100.00,0,173.60,1063632,0
127.359322,0.051871,0.004903,19.265,0.493,6,OK,1007,0,0.3158,318,100.00,0,134.95,1063632,0
127.411274,0.051953,0.004652,19.263,0.491,1,OK,1004,0,0.3217,323,100.00,0,153.99,1063844,0
127.463265,0.051991,0.006035,19.271,0.419,2,OK,1010,0,0.3604,364,100.00,0,173.11,1064020,0
127.515259,0.051994,0.006306,19.270,0.421,3,OK,1005,0,0.3592,361,100.00,0,153.86,1064020,0
127.566978,0.051719,0.006434,19.271,0.425,4,OK,1006,0,0.3499,352,100.00,0,193.35,1064020,0
127.618827,0.051849,0.006866,19.275,0.414,5,OK,1006,0,0.3579,360,100.00,0,154.29,1064020,0
127.670970,0.052143,0.005716,19.273,0.422,1,OK,1006,0,0.3569,359,100.00,0,153.42,1064184,0
127.723080,0.052110,0.006102,19.267,0.420,2,OK,1004,0,0.3655,367,100.00,0,172.71,1064380,0
127.775279,0.052199,0.006557,19.268,0.414,3,OK,1008,0,0.3700,373,100.00,0,191.58,1064380,0
127.828962,0.053682,0.007091,19.240,0.716,4,OK,1010,0,0.3455,349,100.00,0,167.65,1064380,0
127.879250,0.050288,0.006124,19.261,0.924,5,OK,1006,0,0.3191,321,100.00,0,178.97,1064380,0
127.930693,0.051444,0.005235,19.270,0.934,6,OK,1004,0,0.3237,325,100.00,0,136.07,1064396,0
127.982549,0.051856,0.005063,19.267,0.929,1,OK,1009,0,0.3449,348,100.00,0,154.27,1064532,0
128.034285,0.051736,0.004915,19.272,0.929,2,OK,1005,0,0.3831,385,100.00,0,193.29,1064576,0
128.086239,0.051954,0.005341,19.271,0.929,3,OK,1007,0,0.3565,359,100.00,0,153.98,1064576,0
128.138095,0.051856,0.004910,19.271,0.928,4,OK,1003,0,0.3519,353,100.00,0,154.27,1064576,0
128.189827,0.051732,0.009888,19.274,0.930,5,OK,1003,0,0.3320,333,100.00,0,193.30,1064576,0
128.241811,0.051983,0.007050,19.273,0.930,6,OK,1008,0,0.3423,345,100.00,0,115.42,1064628,0
128.294437,0.052627,0.006047,19.264,0.964,1,OK,1004,0,0.3367,338,100.00,0,152.01,1064780,0
128.345914,0.051477,0.005546,19.267,0.974,2,OK,1007,0,0.3684,371,100.00,0,174.84,1064968,0
128.397808,0.051894,0.005578,19.267,0.974,3,OK,1006,0,0.3917,394,100.00,0,173.43,1064968,0
128.449204,0.051396,0.005436,19.272,0.989,4,OK,1009,0,0.3657,369,100.00,0,155.65,1064968,0
128.500968,0.051764,0.004699,19.270,0.986,5,OK,1005,0,0.3701,372,100.00,0,173.87,1064976,0
128.552917,0.051949,0.005021,19.272,0.985,1,OK,1003,0,0.3569,358,100.00,0,134.75,1065132,0
128.605027,0.052110,0.004962,19.266,0.983,2,OK,1007,0,0.4111,414,100.00,0,191.90,1065284,0
128.656877,0.051850,0.006207,19.268,0.982,3,OK,1005,0,0.4000,402,100.00,0,173.58,1065284,0
128.709044,0.052167,0.006517,19.271,0.972,4,OK,1007,0,0.3873,390,100.00,0,172.52,1065284,0
128.762986,0.053942,0.005488,19.240,1.186,5,OK,1002,0,0.3882,389,100.00,0,111.23,1065284,0
128.813273,0.050287,0.008629,19.260,1.323,1,OK,1007,0,0.3992,402,100.00,0,139.20,1065284,0
128.864953,0.051680,0.005133,19.262,1.326,2,OK,1008,0,0.4266,430,100.00,0,193.50,1065608,0
128.917316,0.052363,0.005591,19.256,1.334,3,OK,1004,0,0.4323,434,100.00,0,171.88,1065608,0
128.968674,0.051357,0.005352,19.263,1.349,4,OK,1007,0,0.4091,412,100.00,0,175.24,1065608,0
129.020596,0.051922,0.005487,19.264,1.349,5,OK,1006,0,0.4254,428,100.00,0,173.34,1065608,0
129.072547,0.051951,0.005219,19.264,1.349,1,OK,1005,0,0.4119,414,100.00,0,173.24,1065672,0
129.124568,0.052021,0.005752,19.261,1.347,2,OK,1010,0,0.4366,441,100.00,0,173.01,1065672,0
129.176256,0.051688,0.006781,19.263,1.350,3,OK,1003,0,0.4197,421,100.00,0,193.47,1065672,0
129.228545,0.052289,0.006222,19.261,1.354,4,OK,1006,0,0.4076,410,100.00,0,153.00,1065672,0
129.280384,0.051839,0.005360,19.264,1.352,5,OK,1008,0,0.4206,424,100.00,0,135.03,1065676,0
129.331982,0.051598,0.005900,19.271,1.353,1,OK,1003,0,0.4197,421,100.00,0,155.04,1065700,0
129.383930,0.051948,0.006736,19.293,1.193,2,OK,1010,0,0.4277,432,100.00,0,173.25,1065700,0
129.435810,0.051880,0.005897,19.273,1.056,3,OK,1005,0,0.4229,425,100.00,0,173.48,1065700,0
129.487679,0.051869,0.006284,19.268,1.044,4,OK,1005,0,0.4070,409,100.00,0,173.51,1065700,0
129.539376,0.051697,0.011357,19.270,1.047,5,OK,1009,0,0.4420,446,100.00,0,174.09,1065728,0
129.591263,0.051887,0.005733,19.268,1.045,1,OK,1008,0,0.4236,427,100.00,0,154.18,1065744,0
129.643305,0.052042,0.006241,19.267,1.046,2,OK,1003,0,0.4417,443,100.00,0,172.94,1065804,0
129.695830,0.052525,0.006341,19.259,1.067,3,OK,1007,0,0.4220,425,100.00,0,171.35,1065804,0
129.747999,0.052169,0.006054,19.253,1.068,4,OK,1010,0,0.4040,408,100.00,0,191.68,1065804,0
129.799800,0.051800,0.018125,19.256,1.069,5,OK,1007,0,0.4320,435,100.00,0,154.44,1065804,0
129.851627,0.051828,0.016335,19.265,1.041,6,OK,1006,0,0.4145,417,100.00,0,192.95,1065804,0
129.903460,0.051832,0.007743,19.261,1.029,1,OK,1009,0,0.3944,398,100.00,0,192.93,1065804,0
129.955625,0.052165,0.008121,19.258,1.033,2,OK,1006,0,0.4225,425,100.00,0,191.70,1065856,0
130.007606,0.051981,0.009714,19.250,1.015,3,OK,1007,0,0.4151,418,100.00,0,192.38,1065856,0
130.059755,0.052149,0.010436,19.246,1.015,4,OK,1005,0,0.4139,416,100.00,0,191.76,1065856,0
130.112495,0.052740,0.010272,19.236,1.049,5,OK,1008,0,0.4038,407,100.00,0,170.65,1065856,0
130.163899,0.051404,0.010577,19.245,1.068,6,OK,1008,0,0.3790,382,100.00,0,175.08,1065856,0
130.215816,0.051917,0.020527,19.244,1.067,7,OK,1007,0,0.3873,390,100.00,0,173.35,1065856,0
130.267209,0.051393,0.008745,19.253,1.083,8,OK,1004,0,0.3815,383,100.00,0,116.75,1065856,0
130.319381,0.052173,0.005815,19.275,0.820,1,OK,1004,0,0.4024,404,100.00,0,153.34,1065864,0
130.371422,0.052041,0.005969,19.254,0.589,2,OK,1009,0,0.4252,429,100.00,0,192.16,1065908,0
130.423394,0.051973,0.007221,19.250,0.582,3,OK,1006,0,0.4404,443,100.00,0,173.17,1065908,0
130.475227,0.051833,0.006670,19.257,0.564,4,OK,1008,0,0.4335,437,100.00,0,173.64,1065908,0
130.527365,0.052138,0.006370,19.247,0.529,5,OK,1007,0,0.4201,423,100.00,0,191.80,1065908,0
130.579038,0.051673,0.006325,19.250,0.538,6,OK,1004,0,0.4293,431,100.00,0,77.41,1065908,0
130.630719,0.051681,0.006075,19.253,0.546,7,OK,1008,0,0.4196,423,100.00,0,77.40,1065908,0
130.682552,0.051833,0.007728,19.256,0.547,8,OK,1007,0,0.4280,431,100.00,0,77.17,1065908,0
130.734341,0.051788,0.005563,19.254,0.542,9,OK,1006,0,0.4354,438,100.00,0,77.24,1065908,0
130.786196,0.051855,0.005553,19.260,0.528,10,OK,1004,0,0.4313,433,100.00,0,77.14,1065908,0
130.838227,0.052031,0.005583,19.257,0.528,11,OK,1002,0,0.4202,421,100.00,0,76.88,1065908,0
130.890295,0.052067,0.006076,19.252,0.517,1,OK,1006,0,0.4185,421,100.00,0,153.65,1065920,0
130.942672,0.052378,0.006355,19.246,0.538,2,OK,1006,0,0.4394,442,100.00,0,171.83,1065920,0
130.994784,0.052111,0.006585,19.243,0.540,3,OK,1008,0,0.4355,439,100.00,0,172.71,1065920,0
131.046501,0.051717,0.006394,19.245,0.546,4,OK,1005,0,0.4318,434,100.00,0,193.36,1065920,0
131.098638,0.052137,0.006329,19.240,0.540,5,OK,1006,0,0.4274,430,100.00,0,172.62,1065920,0
131.150278,0.051639,0.005336,19.243,0.552,6,OK,1010,0,0.4238,428,100.00,0,96.83,1065964,0
131.202067,0.051789,0.006095,19.246,0.555,1,OK,1004,0,0.4223,424,100.00,0,154.47,1065980,0
131.255720,0.053653,0.007386,19.232,0.785,2,OK,1005,0,0.4627,465,100.00,0,186.38,1065980,0
131.305819,0.050099,0.007231,19.258,1.021,3,OK,1009,0,0.4371,441,100.00,0,199.60,1065980,0
131.357565,0.051746,0.007369,19.258,1.022,4,OK,1003,0,0.4427,444,100.00,0,173.93,1065980,0
131.409232,0.051667,0.006352,19.260,1.025,5,OK,1007,0,0.4330,436,100.00,0,135.48,1065980,0
131.461381,0.052149,0.006941,19.256,1.028,1,OK,1005,0,0.4348,437,100.00,0,153.41,1065992,0
131.512980,0.051599,0.006547,19.263,1.031,2,OK,1007,0,0.4330,436,100.00,0,193.80,1065992,0
131.565077,0.052097,0.005724,19.262,1.032,3,OK,1009,0,0.4272,431,100.00,0,153.56,1065992,0
131.617508,0.052431,0.005858,19.259,1.045,4,OK,1004,0,0.4163,418,100.00,0,190.73,1065992,0
131.669034,0.051526,0.005465,19.274,1.012,5,OK,1008,0,0.3859,389,100.00,0,155.26,1065992,0
131.722033,0.052998,0.005552,19.254,1.066,6,OK,1004,0,0.3875,389,100.00,0,113.21,1066008,0
131.774765,0.052732,0.007797,19.244,1.100,1,OK,1009,0,0.3855,389,100.00,0,170.67,1066012,0
131.827055,0.052290,0.009154,19.233,1.086,2,OK,1011,0,0.3630,367,100.00,0,152.99,1066164,0
131.879805,0.052750,0.008375,19.226,1.115,3,OK,1007,0,0.3724,375,100.00,0,208.53,1066164,0
131.932526,0.052720,0.008078,19.217,1.141,4,OK,1007,0,0.3505,353,100.00,0,170.71,1066164,0
131.985440,0.052915,0.008753,19.206,1.179,5,OK,1005,0,0.3393,341,100.00,0,207.88,1066164,0
132.037344,0.051904,0.007778,19.205,1.177,6,OK,1007,0,0.3208,323,100.00,0,173.40,1066164,0
132.089659,0.052315,0.006581,19.203,1.180,7,OK,1005,0,0.3184,320,100.00,0,152.92,1066164,0
132.142618,0.052959,0.006248,19.187,1.208,8,OK,1003,0,0.2841,285,100.00,0,132.18,1066212,0
132.195175,0.052557,0.009760,19.176,1.206,1,OK,1002,0,0.2824,283,100.00,0,152.22,1066212,0
132.247939,0.052764,0.010928,19.165,1.218,2,OK,1009,0,0.2884,291,100.00,0,189.52,1066736,0
132.300096,0.052157,0.011015,19.160,1.210,3,OK,1008,0,0.2837,286,100.00,0,172.56,1066868,0
132.352665,0.052568,0.007938,19.151,1.210,4,OK,1003,0,0.2652,266,100.00,0,190.23,1066868,0
132.404939,0.052274,0.011611,19.148,1.208,5,OK,1008,0,0.2649,267,100.00,0,191.30,1066868,0
132.457274,0.052336,0.011975,19.145,1.207,6,OK,1005,0,0.2537,255,100.00,0,191.07,1066868,0
132.509744,0.052470,0.007669,19.144,1.209,7,OK,1005,0,0.2597,261,100.00,0,190.58,1066868,0
132.562895,0.053151,0.008755,19.131,1.247,8,OK,1006,0,0.2376,239,100.00,0,169.33,1066868,0
132.614588,0.051693,0.006219,19.132,1.248,9,OK,1002,0,0.2206,221,100.00,0,174.10,1066868,0
132.666844,0.052256,0.005593,19.130,1.247,10,OK,1006,0,0.2286,230,100.00,0,133.96,1066868,0
132.718865,0.052021,0.007088,19.125,1.230,1,OK,1007,0,0.2185,220,100.00,0,173.01,1066888,0
132.770941,0.052076,0.005494,19.122,1.220,2,OK,1005,0,0.2527,254,100.00,0,172.82,1067000,0
132.823144,0.052203,0.007298,19.140,1.121,3,OK,1002,0,0.2345,235,100.00,0,172.40,1067000,0
132.876029,0.052885,0.008105,19.106,0.842,4,OK,1004,0,0.2032,204,100.00,0,189.09,1067000,0
132.928530,0.052501,0.009553,19.097,0.817,5,OK,1004,0,0.2092,210,100.00,0,190.47,1067000,0
132.981709,0.053179,0.007883,19.078,0.823,6,OK,1007,0,0.1976,199,100.00,0,188.04,1067000,0
133.034318,0.052609,0.008270,19.073,0.820,7,OK,1001,0,0.1918,192,100.00,0,171.07,1067000,0
133.086945,0.052627,0.007991,19.060,0.767,8,OK,1007,0,0.1887,190,100.00,0,190.02,1067000,0
133.139293,0.052348,0.010249,19.057,0.757,9,OK,1002,0,0.1796,180,100.00,0,152.82,1067000,0
133.192347,0.053054,0.011396,19.050,0.782,10,OK,1005,0,0.1682,169,100.00,0,207.34,1067000,0
133.244687,0.052340,0.007690,19.040,0.705,11,OK,1006,0,0.1620,163,100.00,0,152.85,1067000,0
133.297855,0.053168,0.007370,19.038,0.721,1,OK,1007,0,0.1569,158,100.00,0,188.08,1067000,0
133.350316,0.052461,0.005084,19.041,0.718,2,OK,1005,0,0.1811,182,100.00,0,171.56,1067092,0
133.402485,0.052169,0.005411,19.042,0.724,3,OK,1007,0,0.1758,177,100.00,0,172.51,1067092,0
133.455174,0.052689,0.005926,19.043,0.722,4,OK,1004,0,0.1753,176,100.00,0,170.81,1073888,0
133.507117,0.051943,0.008026,19.053,0.744,5,OK,1003,0,0.1825,183,100.00,0,154.02,1073888,0
133.560032,0.052915,0.009111,19.053,0.744,6,OK,1003,0,0.1645,165,100.00,0,188.98,1073888,0
133.612979,0.052947,0.011071,19.040,0.730,7,OK,1001,0,0.1728,173,100.00,0,188.87,1073888,0
133.665762,0.052783,0.005981,19.034,0.731,8,OK,1002,0,0.1567,157,100.00,0,189.46,1073888,0
133.718426,0.052663,0.006039,19.038,0.717,9,OK,1003,0,0.1585,159,100.00,0,170.90,1073888,0
133.771242,0.052816,0.006083,19.035,0.724,1,OK,1005,0,0.1542,155,100.00,0,170.40,1073888,0
133.823271,0.052029,0.008270,19.044,0.740,2,OK,1005,0,0.2119,213,100.00,0,192.20,1073940,0
133.875157,0.051887,0.009875,19.047,0.761,3,OK,1000,0,0.1960,196,100.00,0,173.45,1073940,0
133.927480,0.052322,0.007069,19.050,0.763,4,OK,1001,0,0.1978,198,100.00,0,172.01,1073940,0
133.979943,0.052464,0.006881,19.048,0.759,5,OK,1003,0,0.1974,198,100.00,0,171.55,1073940,0
